1	22210
1	40394	41050	41821	1
2	41050	41186	41545	1
3	41050	41545	41821	1
4	40394	41129	41890	1
5	41129	41473	42334	1
6	41129	41507	41890	1
7	41507	41733	41890	1
8	41050	41539	41611	1
9	40394	41050	42325	1
10	41129	41507	42334	1
11	40394	41129	41821	1
12	41129	41473	41821	1
13	41473	41821	43147	1
14	41050	41186	41611	1
15	41778	43217	43449	1
16	41778	43449	44644	1
17	41778	43648	44644	1
18	41778	42334	43998	1
19	41473	42334	44836	1
20	41507	41733	43217	1
21	41733	43217	43898	1
22	41473	43147	44836	1
23	43147	44836	46430	1
24	43217	43449	45361	1
25	43217	43898	45361	1
26	41507	41778	42334	1
27	41507	41778	43217	1
28	41821	43147	43270	1
29	41545	41821	43270	1
30	41186	41611	44574	1
31	41778	43648	44617	1
32	41778	43998	44617	1
33	40394	41890	42325	1
34	41890	42325	44501	1
35	41050	41539	42325	1
36	41539	41611	44288	1
37	41611	44288	44487	1
38	43721	43898	46151	1
39	41733	41890	43721	1
40	41733	43721	43898	1
41	41539	43103	44288	1
42	41545	43187	45099	1
43	41545	43270	45099	1
44	43449	45361	47834	1
45	41539	43103	43830	1
46	43898	45361	48831	1
47	43898	46151	48831	1
48	44836	46430	49627	1
49	44836	47123	49627	1
50	43998	44617	46071	1
51	43998	46071	47123	1
52	43187	44574	46047	1
53	44574	46047	46844	1
54	41890	43721	44501	1
55	44288	44487	48236	1
56	42334	43998	47123	1
57	42334	44836	47123	1
58	41539	42325	43830	1
59	43103	44288	45302	1
60	43270	45099	46422	1
61	45099	46422	48956	1
62	45099	47274	48956	1
63	44617	46071	47385	1
64	44617	46573	48060	1
65	44617	47385	48060	1
66	43147	43270	46422	1
67	43147	46422	46430	1
68	42325	44501	46017	1
69	43721	46151	46927	1
70	43721	46927	47297	1
71	41611	44487	47217	1
72	41611	44574	47217	1
73	44574	46844	47217	1
74	43648	44617	46573	1
75	43648	46573	49468	1
76	43648	48328	49468	1
77	47123	48245	50635	1
78	47123	49627	50635	1
79	46047	46844	48451	1
80	43103	43830	45302	1
81	43830	45302	47205	1
82	44487	46676	48236	1
83	43187	45099	46460	1
84	45099	46460	47274	1
85	42325	43830	46017	1
86	43721	44501	47297	1
87	44501	46017	47297	1
88	44644	46995	47834	1
89	46071	47123	48245	1
90	46071	47385	48245	1
91	47385	48245	50759	1
92	43449	44644	47834	1
93	45361	47834	49944	1
94	46995	47834	50219	1
95	44288	45302	48236	1
96	43187	46047	46460	1
97	46047	46460	48013	1
98	46047	48013	48451	1
99	46422	46430	49006	1
100	45302	47205	49309	1
101	45302	48018	49309	1
102	47205	49149	49309	1
103	45302	48018	48236	1
104	48018	48236	50888	1
105	43648	44644	48328	1
106	44644	46995	48328	1
107	46995	48328	50109	1
108	46995	50109	50671	1
109	48328	50109	50884	1
110	50109	50671	51341	1
111	46460	47274	50623	1
