1	24932
1	40414	41493	41850	1
2	41493	41850	42195	1
3	36175	36911	38744	1
4	36911	38744	39093	1
5	38744	39093	40538	1
6	36768	37769	40245	1
7	37769	39392	40245	1
8	38373	39324	39468	1
9	38373	39324	39757	1
10	39324	39757	40414	1
11	39093	40538	43220	1
12	39093	40815	43220	1
13	38394	38859	40736	1
14	38394	40594	40736	1
15	38859	39799	40352	1
16	38859	39799	40736	1
17	39799	40736	41237	1
18	39799	41237	42524	1
19	39799	41914	42524	1
20	40594	40736	41237	1
21	41237	42105	42524	1
22	41493	42195	43584	1
23	42195	42626	44678	1
24	36299	36410	38060	1
25	36768	38060	39056	1
26	36768	39056	40245	1
27	38060	39056	39311	1
28	38570	38859	40352	1
29	39056	39311	39568	1
30	39056	39568	40245	1
31	39311	39568	40352	1
32	35449	36175	36911	1
33	35449	36911	37316	1
34	36299	36410	36672	1
35	36299	36637	36672	1
36	36410	36540	36672	1
37	36540	36672	36748	1
38	36540	36748	36832	1
39	36672	36748	37316	1
40	36748	36832	38570	1
41	36748	37316	37776	1
42	36748	37776	38570	1
43	36911	36999	37316	1
44	36999	37316	37776	1
45	36999	37543	37776	1
46	37543	37776	38859	1
47	37543	38394	38859	1
48	37776	38570	38859	1
49	39568	40245	41739	1
50	39568	40352	41333	1
51	39568	41333	41739	1
52	39799	40352	41333	1
53	39799	41333	43071	1
54	39799	41914	43071	1
55	41333	41739	42457	1
56	41333	42457	43071	1
57	58524	58975	60313	1
58	58524	59997	60313	1
59	58975	60313	61094	1
60	59997	60313	61968	1
61	60313	61094	63686	1
62	36911	36999	38368	1
63	36911	38368	39093	1
64	36999	37543	38971	1
65	36999	38368	38971	1
66	37543	38373	38971	1
67	37543	38373	39468	1
68	37543	38394	39468	1
69	38368	38787	38971	1
70	38368	38787	39093	1
71	38373	38971	39717	1
72	38787	38971	39717	1
73	38787	39093	40815	1
74	38373	39717	39757	1
75	38787	39717	42113	1
76	39717	39757	40640	1
77	39717	40640	42113	1
78	39757	40414	41493	1
79	39757	40640	41669	1
80	39757	41493	41669	1
81	40640	41669	44113	1
82	41493	41669	43584	1
83	36175	38744	39194	1
84	38744	39194	40609	1
85	38744	40538	40609	1
86	36768	36777	38710	1
87	36768	37769	38710	1
88	36777	38710	40263	1
89	37769	38710	40048	1
90	37769	38785	40048	1
91	38710	40048	40277	1
92	38710	40263	40277	1
93	40048	40277	40911	1
94	40263	40277	41276	1
95	40277	40911	42339	1
96	40277	41276	42339	1
97	35449	36175	37404	1
98	35449	36637	37404	1
99	36299	36637	38191	1
100	36299	36777	38191	1
101	36637	37404	37564	1
102	36637	37564	38191	1
103	36777	38191	40263	1
104	37564	38191	40121	1
105	37564	38396	40121	1
106	76593	78107	83382	1
107	61094	61556	64431	1
108	61094	63686	64431	1
109	61556	64431	65693	1
110	61556	64561	65693	1
111	63686	64431	67188	1
112	64431	65693	70387	1
113	64431	67188	68299	1
114	64431	68299	70387	1
115	64561	65693	67547	1
116	65693	67547	72732	1
117	65693	70387	72732	1
118	68299	70387	75197	1
119	70387	72732	78107	1
120	70387	75197	76593	1
121	70387	76593	78107	1
122	40538	43220	45955	1
123	39324	40414	40594	1
124	40414	40594	42891	1
125	40414	41850	43145	1
126	40414	42891	43145	1
127	40594	41237	42105	1
128	40594	42105	42891	1
129	42105	42524	44460	1
130	42105	42891	44460	1
131	42891	42901	43145	1
132	42891	42901	46107	1
133	42891	44460	45929	1
134	42891	45929	46107	1
135	41914	42524	43450	1
136	42524	43450	44460	1
137	38191	40263	42221	1
138	40263	41276	44288	1
139	40263	42221	44288	1
140	42221	44288	45495	1
141	44288	45495	45876	1
142	44288	45727	45876	1
143	37769	38785	39392	1
144	38785	39392	41395	1
145	39392	41395	43408	1
146	39392	42668	43408	1
147	41395	43408	44595	1
148	42668	43408	45680	1
149	43408	44595	46555	1
150	40538	40609	45262	1
151	40538	45262	45955	1
152	45680	47857	51134	1
153	45680	51134	52146	1
154	41850	42195	42626	1
155	41850	42626	42901	1
156	41850	42901	43145	1
157	42626	42901	45302	1
158	42626	44675	45302	1
159	42195	43039	43584	1
160	42195	43039	44678	1
161	43039	43584	46693	1
162	43039	44678	46157	1
163	43039	46157	46693	1
164	44678	46157	48374	1
165	39392	40245	42668	1
166	40245	41739	42668	1
167	41739	42668	45110	1
168	42668	45110	45680	1
169	45110	45680	47857	1
170	46157	48374	49915	1
171	48374	49915	53353	1
172	41739	42457	44159	1
173	41739	44159	45110	1
174	42457	44159	44237	1
175	44159	44237	46216	1
176	44159	45110	47053	1
177	44159	46216	47047	1
178	44159	47047	47053	1
179	47857	51134	55463	1
180	42901	45302	46377	1
181	42901	46107	46377	1
182	44675	45302	45703	1
183	45302	45703	47008	1
184	45302	46377	47008	1
