1	21656
1	711	778	1012	1
2	1022	1039	1064	1
3	1039	1064	1121	1
4	752	810	897	1
5	752	853	958	1
6	752	897	958	1
7	883	965	983	1
8	897	958	1142	1
9	897	965	1142	1
10	958	1060	1142	1
11	1022	1039	1060	1
12	1022	1060	1095	1
13	1060	1095	1142	1
14	778	966	1171	1
15	966	1316	1410	1
16	1064	1121	1220	1
17	1064	1210	1220	1
18	1121	1171	1220	1
19	1171	1220	1337	1
20	1210	1220	1429	1
21	1220	1337	1455	1
22	1220	1429	1455	1
23	1316	1410	1574	1
24	711	778	957	1
25	778	966	1109	1
26	957	993	1218	1
27	957	1218	1273	1
28	966	1109	1430	1
29	1109	1273	1430	1
30	1273	1430	1732	1
31	1410	1712	1876	1
32	1430	1712	1974	1
33	1108	1128	1321	1
34	1128	1321	1472	1
35	1203	1386	1632	1
36	1223	1545	1686	1
37	1223	1675	1686	1
38	1545	1632	1774	1
39	1545	1686	1774	1
40	1632	1774	1948	1
41	1686	1774	1928	1
42	1774	1928	2110	1
43	1774	1948	2110	1
44	1022	1064	1210	1
45	1022	1095	1223	1
46	1022	1210	1363	1
47	1022	1223	1363	1
48	1223	1363	1675	1
49	1363	1675	1740	1
50	965	983	1202	1
51	965	1202	1203	1
52	983	1169	1202	1
53	1169	1202	1486	1
54	1169	1397	1486	1
55	1202	1203	1386	1
56	1202	1386	1486	1
57	1386	1486	1782	1
58	1386	1782	1791	1
59	1397	1486	1709	1
60	752	853	993	1
61	711	853	935	1
62	711	853	957	1
63	853	957	993	1
64	711	935	1012	1
65	752	810	984	1
66	752	984	1069	1
67	752	993	1069	1
68	778	957	1109	1
69	957	1109	1273	1
70	778	1012	1171	1
71	1012	1121	1171	1
72	810	883	897	1
73	883	897	965	1
74	810	883	984	1
75	1108	1128	1150	1
76	1948	2110	2367	1
77	853	935	1059	1
78	853	958	1059	1
79	1210	1363	1491	1
80	1210	1463	1491	1
81	1363	1491	1748	1
82	1363	1740	1748	1
83	1463	1491	1731	1
84	1491	1731	1858	1
85	1491	1748	1858	1
86	1740	1748	1925	1
87	1748	1858	1992	1
88	1748	1925	1992	1
89	883	983	1146	1
90	883	984	1146	1
91	984	1146	1150	1
92	1128	1146	1150	1
93	1210	1429	1463	1
94	1429	1463	1695	1
95	1429	1695	1802	1
96	1463	1695	1831	1
97	1463	1731	1831	1
98	1695	1802	2137	1
99	1695	1831	2054	1
100	1695	2054	2137	1
101	935	1012	1097	1
102	935	1059	1097	1
103	1039	1059	1097	1
104	958	1059	1060	1
105	1039	1059	1060	1
106	965	1142	1203	1
107	1095	1142	1203	1
108	966	1171	1316	1
109	1171	1316	1337	1
110	966	1410	1430	1
111	1410	1430	1712	1
112	1712	1876	2708	1
113	983	1146	1351	1
114	1128	1146	1351	1
115	983	1169	1351	1
116	984	1069	1150	1
117	1069	1108	1150	1
118	993	1069	1218	1
119	1422	1472	1757	1
120	1422	1705	1757	1
121	1705	1757	2174	1
122	1705	2018	2174	1
123	1757	2105	2174	1
