1	22774
1	26175	26404	27593	1
2	26175	27169	27593	1
3	25878	26251	26404	1
4	25878	26175	26404	1
5	26175	27169	27616	1
6	25878	26251	26407	1
7	26251	26404	29401	1
8	26404	28734	29401	1
9	25878	26479	26557	1
10	25878	26407	26557	1
11	25878	26175	26479	1
12	28734	31718	33355	1
13	28734	31887	33355	1
14	27169	27616	28890	1
15	27616	28890	30083	1
16	28734	29401	31887	1
17	26175	26479	27869	1
18	26251	26407	28228	1
19	26175	27616	27869	1
20	27616	27869	29414	1
21	31887	33355	34748	1
22	26251	28228	30567	1
23	28228	30567	31419	1
24	26407	26557	28171	1
25	26407	28086	28171	1
26	26251	29401	30567	1
27	29401	30567	31883	1
28	27616	29414	30083	1
29	26479	26557	27960	1
30	26557	27960	28670	1
31	26407	28086	28228	1
32	29401	31883	31887	1
33	26479	27270	27869	1
34	26479	27270	27960	1
35	31883	31887	34748	1
36	26557	28171	28670	1
37	28171	28670	30177	1
38	30567	31419	33164	1
39	29414	30083	31586	1
40	28086	28171	29381	1
41	28171	29381	29634	1
42	30567	31883	34839	1
43	27869	29414	30689	1
44	27270	29392	29651	1
45	27869	29392	30689	1
46	27169	27593	29340	1
47	27169	28890	29340	1
48	27593	29041	29340	1
49	28890	29340	30243	1
50	29041	29340	30734	1
51	29340	30243	30734	1
52	28086	31153	31350	1
53	28086	29381	31350	1
54	29381	31350	31467	1
55	28086	28228	31153	1
56	28228	31153	31419	1
57	27270	27869	29392	1
58	27270	27960	29651	1
59	27960	29250	29651	1
60	29250	29651	32159	1
61	26404	27593	29236	1
62	26404	28734	29236	1
63	27593	29041	29236	1
64	28734	29236	31718	1
65	29041	29236	29969	1
66	29236	29969	31718	1
67	29969	31718	31985	1
68	28171	29634	30177	1
69	31883	34748	36902	1
70	34748	36902	37024	1
71	31586	32182	33743	1
72	31586	33081	33743	1
73	29392	30689	32078	1
74	29414	31586	32182	1
75	27960	28670	29250	1
76	29250	31157	32159	1
77	29041	29969	31165	1
78	29041	30734	31165	1
79	29969	31165	31617	1
80	29969	31617	31985	1
81	30243	30734	31833	1
82	30734	31165	31617	1
83	30734	31617	31833	1
84	31617	31833	34412	1
85	28670	29250	31157	1
86	28670	30177	31157	1
87	30689	32078	32676	1
88	33081	34468	36822	1
89	29392	29651	32083	1
90	31733	32366	33589	1
91	33355	34748	37142	1
92	34748	37024	37142	1
93	33355	37142	38468	1
94	31617	31985	34412	1
95	33081	34306	36822	1
96	31883	34839	36902	1
97	29634	30177	31733	1
98	30177	31157	31646	1
99	30177	31646	31733	1
100	31157	31646	32433	1
101	31646	31733	32366	1
102	30567	33164	34839	1
103	31523	31733	33589	1
104	31523	33589	33809	1
105	29381	29634	31467	1
106	29634	31467	31523	1
107	29634	31523	31733	1
108	31467	31523	33581	1
109	31718	33355	35192	1
110	33355	35192	38468	1
111	35192	38468	38569	1
112	33081	33743	34306	1
113	31153	31419	34992	1
114	31153	34292	34992	1
115	29414	30689	32676	1
116	29414	32182	32676	1
117	31157	32159	34216	1
118	31157	32433	34216	1
119	31646	32366	33641	1
120	32366	33589	33870	1
121	32366	33641	33870	1
122	33589	33870	35682	1
123	31350	31467	33581	1
124	31350	33581	34844	1
125	28890	30083	31468	1
126	28890	30243	31468	1
127	30083	31468	33081	1
128	30083	31586	33081	1
129	31468	33081	34468	1
130	31419	33164	34992	1
131	31646	32433	33641	1
132	32433	33641	33869	1
133	31833	33728	34412	1
134	29651	32083	32159	1
135	31153	31350	34292	1
136	31350	34292	34844	1
137	29392	32078	33462	1
138	29392	32083	33462	1
139	37142	38468	42258	1
140	37142	41015	42258	1
141	32078	32676	34708	1
142	37024	37142	40145	1
143	37142	40145	41015	1
144	40145	41015	41219	1
145	32083	32159	34039	1
146	32159	34039	35725	1
147	32159	34216	35725	1
148	31718	31985	35192	1
149	31985	35192	35538	1
150	35192	35538	38569	1
151	38468	38569	43608	1
152	32182	32676	35654	1
153	32182	35613	35654	1
154	33641	33869	33870	1
155	33869	33870	35601	1
156	33869	35601	36386	1
157	32182	33743	35613	1
158	33743	34306	35613	1
159	33589	35939	35951	1
160	35939	35951	38015	1
161	31468	34468	35324	1
162	34468	35324	37848	1
163	37024	39967	40145	1
164	39967	40145	41219	1
165	30243	31468	35876	1
166	30243	31833	33728	1
167	30243	33728	35876	1
168	31468	35324	35876	1
169	33164	34839	38136	1
170	34839	38136	38380	1
171	31523	33581	33809	1
172	33581	33809	36298	1
173	33581	35791	36390	1
174	33581	36298	36390	1
