1	22424
1	139159	139634	140288	1
2	139238	139634	140288	1
3	138195	139238	139634	1
4	138195	139439	139634	1
5	138443	139439	139634	1
6	139159	140875	142305	1
7	142449	143745	144518	1
8	143745	144518	145022	1
9	138742	139031	140631	1
10	139031	140281	140631	1
11	138742	139766	140997	1
12	139766	140997	141492	1
13	139766	141450	141492	1
14	138195	139396	139439	1
15	138443	139439	139600	1
16	139396	139439	139600	1
17	140281	140631	141727	1
18	140631	141138	142557	1
19	140631	141727	142557	1
20	141450	141492	143961	1
21	141727	142557	142575	1
22	141138	142557	144052	1
23	138443	140542	140875	1
24	140443	140542	140875	1
25	137877	138453	140087	1
26	138453	138511	140087	1
27	142557	142886	144052	1
28	139600	140611	141828	1
29	140611	141505	141828	1
30	139600	140445	141828	1
31	140445	141828	141886	1
32	141505	141828	141886	1
33	139247	139600	140611	1
34	139013	141450	142430	1
35	141450	142430	143961	1
36	142336	142430	143961	1
37	142557	142575	142886	1
38	138906	138913	139287	1
39	140993	142305	144584	1
40	140993	143745	144584	1
41	143745	144584	145022	1
42	138511	139297	140087	1
43	139297	140087	140281	1
44	139297	140281	141727	1
45	140443	140875	142046	1
46	140443	141301	142046	1
47	140875	142046	142305	1
48	141301	142046	142305	1
49	141301	142305	144392	1
50	140445	141886	142746	1
51	144518	145022	146117	1
52	145022	146117	146603	1
53	138453	138511	139443	1
54	138453	139160	140239	1
55	138453	139443	140239	1
56	139443	139809	140239	1
57	140463	140611	140630	1
58	137877	138453	139160	1
59	137877	138913	139160	1
60	139247	140542	141023	1
61	140443	140542	141023	1
62	139247	139429	140648	1
63	139247	140611	140648	1
64	140463	140611	140648	1
65	140611	140630	141505	1
66	140630	141505	143219	1
67	139429	140648	141276	1
68	140443	141301	142183	1
69	142305	144392	144584	1
70	139297	141727	142782	1
71	141727	142575	142782	1
72	139247	140480	141023	1
73	138906	138913	139160	1
74	139297	141545	142782	1
75	138511	139297	141162	1
76	138511	139443	141162	1
77	139297	141162	141545	1
78	140382	141162	141545	1
79	139429	140761	142381	1
80	139429	141276	142381	1
81	142886	144052	145540	1
82	140443	141023	142183	1
83	138906	139287	139996	1
84	139287	139486	139996	1
85	142575	142782	143850	1
86	139443	139809	141162	1
87	139809	140382	140597	1
88	139809	140382	141162	1
89	139247	139429	140480	1
90	139429	140480	141624	1
91	139429	140761	141624	1
92	144052	145160	145540	1
93	140866	141611	143166	1
94	141023	141611	142183	1
95	141611	142183	143166	1
96	142183	143166	143981	1
97	141545	142089	142782	1
98	140463	140648	140722	1
99	140648	140722	141386	1
100	140648	141276	141386	1
101	141276	141386	141827	1
102	142575	142886	143850	1
103	142886	143850	144387	1
104	142886	144387	145366	1
105	141301	142183	143872	1
106	142183	143418	143872	1
107	138906	139996	140415	1
108	139996	140415	141534	1
109	140722	141383	141386	1
110	141383	141386	142080	1
111	140722	141383	143307	1
112	140722	143123	143307	1
113	143123	143307	143382	1
114	143123	143382	143532	1
115	143382	143532	144233	1
116	138906	139160	140239	1
117	138906	140239	140415	1
118	140239	140415	141569	1
119	140239	140608	141303	1
120	140239	141303	141569	1
121	142886	145366	145540	1
122	140382	141545	142089	1
123	139486	139996	141143	1
124	139996	141143	141534	1
125	140480	141023	141611	1
126	140480	141611	141624	1
127	140866	141611	141624	1
128	145022	146603	147453	1
129	145022	146978	147453	1
130	141386	141827	142921	1
131	141386	142080	142921	1
132	144344	144392	145470	1
133	144392	144584	145470	1
134	142748	143545	144374	1
135	139809	140239	140608	1
136	139809	140597	140608	1
137	140231	141274	141303	1
138	140231	141274	142169	1
139	140597	140608	141274	1
140	140597	140983	141274	1
141	140608	141274	141303	1
142	140983	141274	142169	1
143	143382	144233	144374	1
144	144233	144374	144700	1
145	144233	144477	144700	1
146	140761	142381	143658	1
147	141276	141827	142381	1
148	141827	142381	143760	1
149	141827	142921	143760	1
150	142381	143658	143760	1
151	141383	141865	142541	1
152	141383	142080	142541	1
153	141865	142541	143037	1
154	142080	142541	143781	1
155	142541	143037	143825	1
156	142541	143781	143825	1
157	140415	141569	142523	1
158	140761	141624	142597	1
159	140866	141624	143594	1
160	141624	142597	143594	1
161	140382	142089	142742	1
162	141914	142269	142742	1
163	142089	142269	142742	1
164	140231	141244	142319	1
165	140231	142169	142319	1
166	144477	144700	144959	1
167	143872	144344	144537	1
168	144584	145022	146978	1
169	144584	145470	146978	1
170	142089	142782	143384	1
171	142782	143384	144278	1
172	143384	143977	144278	1
173	140382	140597	142742	1
174	140597	140983	142742	1
175	140983	141683	142742	1
176	141683	141914	142742	1
177	139486	139727	141143	1
178	140231	141244	141303	1
179	141244	141303	141569	1
180	144344	145033	145470	1
181	141143	141534	143440	1
182	141143	143440	143467	1
183	141534	143440	143483	1
184	143293	143440	143467	1
185	143293	143440	143483	1
186	142748	143836	144974	1
187	143836	144951	144974	1
188	144700	144951	144974	1
189	142183	143418	143981	1
190	143418	143700	143981	1
191	143418	143700	145084	1
192	143418	143872	144823	1
193	143700	145084	145329	1
194	143872	144537	144823	1
195	144537	144565	144823	1
196	142748	143037	143902	1
197	143037	143825	144117	1
198	143037	143902	144117	1
199	141569	141765	142523	1
200	142782	143850	144278	1
201	142921	143760	145100	1
202	141534	143483	143827	1
203	140866	142716	143166	1
204	142716	143166	143317	1
205	142722	143166	143317	1
206	142597	143787	144254	1
207	142089	142269	143384	1
208	142269	143198	143384	1
209	142269	143198	143967	1
210	145540	146487	147121	1
211	144344	144537	145033	1
212	140415	141534	142523	1
213	141534	142523	143827	1
214	143198	143384	143977	1
215	143198	143843	143977	1
216	141244	141569	141765	1
217	141244	141765	143043	1
218	145110	145344	146320	1
219	145344	145593	146320	1
220	142080	142921	143781	1
221	142921	143781	144876	1
222	142921	144876	145100	1
223	141244	141931	143043	1
224	141498	141931	143043	1
225	141498	142406	143043	1
226	141765	142406	143043	1
227	141919	142888	143827	1
228	142523	142888	143827	1
229	143658	143760	144687	1
230	143760	144687	144955	1
231	143760	144955	145100	1
232	141244	141931	142319	1
233	141931	142319	143213	1
234	143836	144951	145110	1
235	144951	145110	145163	1
236	145110	145163	145865	1
237	142748	143836	143902	1
238	143836	143902	145344	1
239	143836	145110	145344	1
240	143781	143825	145073	1
241	143781	144876	145073	1
242	143825	144117	144834	1
243	143825	144834	145073	1
244	144876	145073	146589	1
245	141765	142523	142888	1
246	141539	142888	143259	1
247	141919	142888	143259	1
248	141919	142916	143259	1
249	142524	142916	143259	1
250	140983	141683	143495	1
251	140983	142169	143495	1
252	142169	142213	143495	1
253	142213	143495	144272	1
254	143495	144245	144272	1
255	141683	141914	143119	1
256	141683	143119	143495	1
257	143119	143495	144245	1
258	144428	145344	145593	1
259	144428	145593	145622	1
260	143850	144278	144387	1
261	144278	144387	144920	1
262	143977	144278	144920	1
263	141297	141868	141874	1
264	141498	141868	141874	1
265	141498	141874	142406	1
266	143902	144117	144932	1
267	143902	144932	145344	1
268	144117	144834	144932	1
269	144428	144834	144932	1
270	144428	144932	145344	1
271	143293	143558	143562	1
272	143119	144083	145785	1
273	143119	144245	145349	1
274	143119	145349	145785	1
275	144245	144878	145349	1
276	141914	142269	144160	1
277	141914	143119	144160	1
278	142269	143967	144160	1
279	143119	144083	144160	1
280	143967	144083	144160	1
281	143967	144083	144724	1
282	144083	144277	144724	1
283	144083	144277	145785	1
284	143293	143467	143558	1
285	143467	143558	143823	1
286	143467	143766	143823	1
287	142213	144111	144272	1
288	142213	144111	144286	1
289	143786	144111	144272	1
290	143786	144111	144286	1
291	143786	144245	144272	1
292	143786	144245	144878	1
293	141919	143566	143827	1
294	143293	143483	143566	1
295	143483	143566	143827	1
296	146978	147453	148358	1
297	147453	148358	148717	1
298	140761	142597	143658	1
299	142597	143658	144687	1
300	142597	143787	144687	1
301	143787	144687	145801	1
302	143787	145445	145801	1
303	143317	145001	145210	1
304	142502	142718	144544	1
305	142718	144544	144903	1
306	144292	144544	144903	1
307	139038	139615	141552	1
308	139145	139615	142034	1
309	139145	140729	141395	1
310	139145	140729	142034	1
311	139615	141552	142034	1
312	140729	140993	141395	1
313	140729	140993	142695	1
314	140729	142034	142695	1
315	140993	142695	143745	1
316	141552	142034	143386	1
317	141552	143386	143729	1
318	142034	142695	143470	1
319	142034	143386	143470	1
320	142449	142695	143470	1
321	142449	142695	143745	1
322	142449	143363	143470	1
323	143363	143386	143470	1
324	143363	143386	143592	1
325	141515	142502	142923	1
326	142502	142718	142923	1
327	144687	144955	145801	1
328	144955	145801	146100	1
329	145445	145801	146100	1
330	144537	144565	146212	1
331	144565	145725	146212	1
332	144834	145073	145466	1
333	137877	138913	139715	1
334	137877	139715	140087	1
335	137889	138913	139715	1
336	137889	138913	140502	1
337	137889	139013	140346	1
338	137889	139031	139715	1
339	137889	139031	140346	1
340	138742	139031	139766	1
341	138913	139287	140502	1
342	139031	139715	140281	1
343	139031	139766	140346	1
344	139715	140087	140281	1
345	141297	141515	143078	1
346	142524	142916	143573	1
347	141539	141765	142406	1
348	141539	141765	142888	1
349	143293	143562	143566	1
350	143562	143566	144114	1
351	141919	143566	144179	1
352	143566	144114	144179	1
353	143787	145445	145815	1
354	141297	141515	142082	1
355	141297	141868	142082	1
356	144955	145100	146100	1
357	142722	143166	143981	1
358	142722	143317	145001	1
359	142722	143700	143981	1
360	142722	143700	145001	1
361	143700	145001	145329	1
362	145001	145329	146023	1
363	142754	144254	144412	1
364	143787	144254	145815	1
365	144254	144412	145815	1
366	143961	144924	146099	1
367	143961	145219	146099	1
368	145219	145866	146099	1
369	145219	145866	146380	1
370	141498	141868	143213	1
371	141498	141931	143213	1
372	141868	142082	143158	1
373	141868	143158	143213	1
374	143158	143213	143914	1
375	143198	143843	144724	1
376	143198	143967	144724	1
377	143843	144724	145321	1
378	141515	142923	143078	1
379	141539	142923	143078	1
380	141539	142923	143259	1
381	142524	142923	143259	1
