1	23974
1	1033	1157	1390	1
2	1157	1390	1391	1
3	1033	1150	1157	1
4	1150	1157	1315	1
5	1157	1314	1315	1
6	1033	1122	1131	1
7	1122	1131	1251	1
8	1033	1131	1390	1
9	1033	1122	1150	1
10	1122	1150	1451	1
11	1122	1287	1451	1
12	1150	1451	1660	1
13	1390	1391	1717	1
14	1391	1634	1712	1
15	1122	1251	1287	1
16	1251	1287	1486	1
17	1251	1486	1720	1
18	1314	1315	1512	1
19	1512	1820	1948	1
20	1150	1660	1684	1
21	1131	1251	1734	1
22	1131	1734	1744	1
23	1131	1564	1744	1
24	1287	1486	1921	1
25	1486	1720	1921	1
26	1287	1451	2366	1
27	1451	1660	1985	1
28	1451	1985	2366	1
29	1391	1717	1980	1
30	1717	1980	2099	1
31	1251	1720	1734	1
32	1634	1712	1932	1
33	1712	1932	2523	1
34	1820	1886	2345	1
35	1820	1948	2502	1
36	1886	2345	2354	1
37	1287	1921	2366	1
38	1660	1985	2841	1
39	1512	1684	1948	1
40	1684	1948	2590	1
41	1948	2502	2520	1
42	1948	2520	2590	1
43	1391	1712	1980	1
44	1712	1980	2523	1
45	1980	2523	2920	1
46	1720	2370	2822	1
47	1720	1921	2822	1
48	1921	2822	3078	1
49	1660	1684	2138	1
50	1660	2138	2841	1
51	2138	2590	3409	1
52	2138	2841	3409	1
53	1634	1886	1932	1
54	1886	1932	2354	1
55	1985	2366	3507	1
56	1985	2841	3507	1
57	1131	1390	1564	1
58	1390	1564	1940	1
59	1390	1940	2457	1
60	1564	1744	2064	1
61	1564	1940	2064	1
62	1940	2064	2855	1
63	1684	2138	2590	1
64	1150	1315	1684	1
65	1315	1512	1684	1
66	1157	1314	1634	1
67	1157	1391	1634	1
68	1921	2366	3555	1
69	1921	3078	3555	1
70	1734	1744	2701	1
71	1720	1734	2370	1
72	2502	2520	3126	1
73	2502	2535	2964	1
74	2502	2964	3126	1
75	2520	2590	3336	1
76	3336	3656	3998	1
77	1932	2354	2523	1
78	2523	2920	3959	1
79	2523	3959	4175	1
80	1314	1512	1677	1
81	1512	1677	1820	1
82	1314	1634	1677	1
83	1744	2064	2701	1
84	2064	2701	2855	1
85	1390	1717	2190	1
86	1390	2190	2457	1
87	1717	2099	2190	1
88	2457	4771	5149	1
89	2366	3555	4050	1
90	1734	2370	2953	1
91	2535	3355	3387	1
92	2964	3126	3465	1
93	3355	3387	4140	1
94	3387	3465	4140	1
95	2354	2523	4175	1
96	2354	3355	4175	1
97	3355	4175	4915	1
98	1634	1677	1886	1
99	1677	1820	1886	1
100	2366	3507	4050	1
101	1734	2701	2953	1
102	3656	3998	4242	1
103	2841	3409	4725	1
104	3409	4725	5350	1
105	1820	2345	2502	1
106	2345	2502	2535	1
107	2841	3507	4725	1
108	2822	4186	4841	1
109	2590	3336	4190	1
110	2590	3409	4190	1
111	3336	3998	4190	1
112	3409	4190	4784	1
113	4190	4784	5319	1
114	2822	3078	4186	1
115	1940	2457	4771	1
116	1940	2855	4771	1
117	1980	2099	2660	1
118	1980	2660	2920	1
119	2370	2822	4841	1
120	2370	4550	4841	1
121	3078	3555	5600	1
122	2099	2190	3235	1
123	2099	2660	3235	1
124	3409	4784	5350	1
125	2190	2457	4149	1
126	2190	3235	4149	1
127	2345	2354	3355	1
128	2345	2535	3355	1
129	2370	2953	4362	1
130	2370	4362	4550	1
131	3507	4725	5348	1
132	3355	4140	4915	1
133	2660	3235	4350	1
134	2457	4149	5149	1
135	3998	4242	5150	1
136	3998	4838	5150	1
137	4242	5150	5500	1
138	4838	5150	5639	1
139	4838	5319	5639	1
140	2520	3126	3656	1
141	2520	3336	3656	1
142	2535	2964	3387	1
143	2964	3387	3465	1
144	2660	2920	4350	1
145	2920	3959	4166	1
146	2920	4166	4350	1
147	4166	4350	5656	1
148	4166	5656	5792	1
149	4350	5549	5656	1
150	3555	4050	6641	1
151	3555	5600	7016	1
152	3555	6641	7016	1
153	2701	2855	5223	1
154	2701	4536	5223	1
155	2701	2953	5141	1
156	2701	4536	5141	1
157	4784	5319	6259	1
158	4784	5350	6259	1
159	3959	4175	5399	1
160	2855	4771	6158	1
161	2855	5223	6158	1
162	3078	4186	5600	1
163	4186	5600	6268	1
164	2953	4362	5854	1
165	2953	5141	5854	1
166	3126	3465	3860	1
167	3126	3656	3860	1
168	3656	3860	4242	1
169	4362	4550	5544	1
170	4550	5544	6766	1
171	3235	4149	4350	1
172	3507	4050	5348	1
173	4050	5348	7893	1
174	4050	6641	7893	1
175	4186	4841	6268	1
176	3465	3860	4294	1
177	3860	4242	4294	1
178	3465	4140	4294	1
179	4725	5348	8008	1
180	5348	8008	8459	1
181	4725	5350	8008	1
182	5319	6259	6400	1
183	6259	6400	7505	1
184	6400	7358	7505	1
185	4550	4841	7152	1
186	5150	5639	6354	1
187	3959	4166	5675	1
188	3959	5399	6527	1
189	3959	5675	6527	1
190	3998	4190	4838	1
191	4190	4838	5319	1
192	4536	5141	7659	1
193	4149	4350	6060	1
194	4149	6060	8326	1
195	4149	7048	8326	1
196	4350	5549	6060	1
197	5549	6060	6496	1
198	4140	4294	6492	1
199	4140	4915	6492	1
200	4149	5149	7048	1
201	4771	5149	7144	1
202	4166	5675	5792	1
203	4175	4915	6745	1
204	4175	5399	6745	1
205	5600	7016	7636	1
206	7016	7636	8604	1
207	4242	4294	5500	1
208	4294	5500	6154	1
209	4294	6154	6492	1
210	4362	5544	7002	1
211	4362	5854	7002	1
212	4536	5223	7445	1
213	5350	6259	7830	1
214	6259	7505	7830	1
215	4841	6268	8236	1
216	4841	7152	8236	1
217	4536	7445	7659	1
218	4550	6766	7152	1
219	6766	7152	8966	1
220	5348	7893	8459	1
221	5149	7048	7144	1
222	7048	7144	9095	1
223	4771	7144	8802	1
224	4771	6158	8510	1
225	4771	8510	8802	1
226	5141	7659	7836	1
227	5600	6268	7636	1
228	6268	7636	8155	1
229	5350	7830	8008	1
230	4915	6745	7336	1
231	4915	6492	7336	1
232	6354	6471	7625	1
233	6354	7077	7625	1
234	6471	7397	7625	1
235	7077	7625	8101	1
236	7077	7219	8101	1
237	5500	6154	6471	1
238	6154	6471	7397	1
239	6154	6492	8090	1
240	6154	7397	8090	1
241	6492	8043	8090	1
242	5141	5854	7836	1
243	5150	5500	6354	1
244	5500	6354	6471	1
245	6745	7336	7941	1
246	5223	7445	8421	1
247	5223	6158	8421	1
248	5319	5639	6456	1
249	5319	6400	6456	1
250	6400	6456	7358	1
251	7358	7505	8494	1
252	7505	8494	9029	1
253	6492	7336	8660	1
254	6492	8043	8660	1
255	5399	6527	6861	1
256	5399	6745	6861	1
257	5544	6766	8658	1
258	5544	7002	8658	1
259	5549	5656	7096	1
260	5656	7096	7609	1
261	5549	6496	7096	1
262	5639	6354	6568	1
263	6354	6568	7077	1
264	5639	6456	6568	1
265	6456	6568	7219	1
266	6456	7219	7358	1
267	6568	7077	7219	1
268	5656	5792	7054	1
269	5656	7054	7609	1
270	5675	5792	6463	1
271	5792	6463	6593	1
272	5675	6463	6918	1
273	5675	6527	6918	1
274	5792	6593	7054	1
275	6593	7054	7931	1
276	7054	7931	8636	1
277	7743	7931	8550	1
278	7931	8550	9202	1
279	7931	8636	9202	1
280	7445	7659	9527	1
281	5854	7002	9008	1
282	5854	7836	9008	1
283	6496	7096	7627	1
284	7054	7609	8636	1
285	8008	8459	10802	1
286	7505	7830	9029	1
287	7830	9029	10098	1
288	6060	6496	8179	1
289	6060	8179	8326	1
290	7397	7625	9113	1
291	6641	7016	8603	1
292	6641	8603	9877	1
293	8603	9877	10618	1
294	6158	8421	8510	1
295	6641	7893	9877	1
296	6268	8155	8236	1
297	8155	8236	11843	1
298	7659	7836	9727	1
299	7659	9527	9727	1
300	6766	8658	8966	1
301	7144	8802	10459	1
302	6463	6593	7099	1
303	6463	6918	7099	1
304	6496	7627	8179	1
305	6527	6861	8734	1
306	6527	6918	8262	1
307	6527	8262	8734	1
308	6918	7099	7743	1
309	6593	7099	7931	1
310	7099	7743	7931	1
311	6918	7743	8262	1
312	7743	8262	8550	1
313	8262	8550	10027	1
314	8262	8734	10027	1
315	6745	6861	8019	1
316	6745	7941	8914	1
317	6745	8019	8914	1
318	7893	8459	11057	1
319	7893	9877	11057	1
320	6861	8019	8734	1
321	7941	8914	9697	1
322	8019	8914	9705	1
323	7002	8658	10016	1
324	7002	9008	10016	1
325	7016	8603	9593	1
326	7016	8604	9593	1
327	7048	8326	10152	1
328	7048	9095	10152	1
329	7096	7609	9010	1
330	7096	7627	9010	1
331	7627	8179	8825	1
332	8179	8326	11003	1
333	8179	8825	10235	1
334	8179	10235	11003	1
335	7144	9095	10459	1
336	7152	8966	10753	1
337	7152	8236	10753	1
338	8459	10802	11057	1
339	7219	7358	9030	1
340	7219	8101	9030	1
341	8603	9593	10618	1
342	9593	10618	12424	1
343	7336	7941	10057	1
344	7336	8660	10057	1
345	7358	8494	9030	1
346	7836	9008	9727	1
347	9008	10016	11012	1
348	7397	8090	8763	1
349	8090	8763	9853	1
350	7397	8763	9113	1
351	8763	9113	9853	1
352	7445	8421	10080	1
353	7445	9527	10080	1
354	8966	10753	11627	1
355	7609	8636	10104	1
356	7609	9010	10104	1
357	7625	8101	9299	1
358	7625	9113	9299	1
359	7627	8825	9010	1
360	7636	8155	9413	1
361	7636	8604	9413	1
362	10098	10290	11642	1
363	8043	8090	9833	1
364	8043	8660	9189	1
365	8043	9189	9833	1
366	9189	10230	10626	1
367	7941	9697	10057	1
368	8660	9189	10230	1
369	8660	10057	10358	1
370	8660	10230	10358	1
371	10057	10358	11471	1
372	10230	10358	11290	1
373	10358	11290	11471	1
374	7830	8008	10290	1
375	7830	10098	10290	1
376	8421	8510	11042	1
377	8494	9029	10774	1
